app_code,os_version,is_4G,hour,day_of_week
397,0,1,17,3
267,1,0,7,4
214,1,0,1,3
29,0,0,11,3
336,1,1,12,2
282,0,0,16,6
107,1,0,14,4
126,2,1,23,4
359,1,0,8,0
253,1,0,18,0
419,2,0,20,4
139,1,0,1,0
282,1,0,20,3
107,1,0,21,6
365,0,1,23,3
107,1,0,13,4
283,0,0,21,2
253,1,1,20,0
257,2,1,10,2
107,1,0,19,0
283,1,0,20,4
283,0,0,22,6
27,0,1,19,5
107,1,0,16,0
282,0,0,12,5
107,1,1,10,3
365,2,0,11,1
397,1,1,15,4
361,2,0,13,5
107,1,1,8,1
365,0,0,0,1
191,0,1,21,4
283,1,1,20,0
389,2,0,13,2
111,1,0,0,1
88,2,0,19,1
195,1,1,15,3
215,1,0,11,2
183,1,1,16,3
29,1,1,21,1
107,1,0,12,0
342,1,1,22,1
169,1,0,11,2
320,2,0,21,6
214,0,0,10,6
359,1,0,17,0
216,1,1,18,5
76,0,0,19,0
216,1,1,15,3
216,1,0,20,2
107,2,0,23,5
88,1,1,20,5
282,1,0,9,5
216,1,1,10,5
267,0,0,8,3
191,1,1,12,3
27,1,1,17,1
407,1,0,15,4
359,1,0,0,5
107,2,0,17,0
29,2,0,22,6
177,2,0,19,1
139,0,0,0,1
336,1,1,16,5
139,1,0,17,2
68,1,0,2,4
29,1,0,0,1
267,1,0,0,5
283,1,0,18,5
84,1,0,21,6
283,1,0,22,4
145,1,0,19,3
88,2,0,0,6
126,1,0,12,1
282,1,0,16,4
143,1,0,18,0
61,0,0,21,6
107,2,0,21,0
282,1,0,1,5
107,1,0,8,3
283,2,0,20,6
283,1,0,16,0
283,1,0,21,0
107,1,1,17,3
107,2,1,9,2
216,0,1,19,0
27,1,0,22,4
283,1,1,11,3
107,0,0,15,5
409,2,1,22,1
195,1,1,20,1
216,1,0,4,3
397,0,0,19,4
283,1,0,22,0
107,0,0,0,2
27,1,1,20,3
359,1,1,19,5
27,1,1,0,6
397,1,1,23,1
107,0,0,17,2
107,2,0,10,2
107,2,0,16,1
177,1,0,16,0
283,1,1,17,0
29,0,1,19,5
29,0,1,19,0
271,0,0,21,2
278,0,0,1,6
107,0,0,14,3
45,2,0,17,5
283,1,0,18,4
88,2,0,19,1
195,1,1,17,5
102,1,1,11,1
107,0,0,16,5
88,0,0,0,6
195,1,0,20,0
336,0,1,20,3
44,1,1,1,0
214,1,1,11,3
190,2,1,23,3
107,2,0,23,2
195,1,1,18,6
195,1,1,0,3
283,1,0,20,4
27,1,0,23,0
191,2,0,10,3
380,1,0,10,4
359,1,1,10,1
112,2,0,4,3
107,1,0,18,3
145,1,1,20,3
88,1,0,21,5
283,1,1,14,5
107,2,0,7,5
401,2,0,9,5
107,0,0,13,5
397,2,0,20,2
27,2,0,20,5
365,2,0,22,0
283,1,0,9,5
49,2,0,9,1
282,2,0,9,1
397,1,1,17,3
107,2,0,4,3
278,0,1,17,6
115,2,1,22,2
397,0,1,16,2
283,1,0,14,4
283,1,1,22,3
137,0,1,18,0
214,1,0,15,6
336,1,1,15,3
283,1,0,2,6
336,0,0,20,0
29,1,1,23,3
282,0,0,20,0
214,1,1,8,1
359,1,1,8,2
195,1,0,22,6
398,2,0,2,4
139,2,0,1,0
195,2,0,10,1
282,1,0,9,3
397,2,1,16,4
283,0,1,1,6
365,0,0,0,2
268,0,0,21,3
88,1,0,12,2
169,2,0,17,5
27,2,0,22,1
29,1,0,11,4
61,1,0,19,1
88,1,0,0,3
283,1,0,20,1
283,1,0,18,6
283,1,0,14,1
366,2,1,2,5
102,2,0,14,4
283,2,0,20,4
29,1,0,2,1
107,1,0,12,4
268,1,0,18,1
107,2,1,9,3
336,2,1,9,0
107,1,0,10,3
107,0,0,5,3
321,0,0,23,3
397,1,0,22,1
336,2,0,12,1
45,2,0,21,3
107,1,0,10,3
195,2,0,1,6
282,2,0,9,4
26,2,1,8,3
107,0,0,16,3
283,0,0,14,3
265,1,0,1,3
107,2,0,17,1
107,2,0,14,0
29,2,0,15,6
406,1,1,3,4
107,2,1,16,3
406,1,0,17,5
409,1,0,21,1
276,1,0,0,3
107,0,0,17,4
88,0,1,12,3
88,0,1,20,4
61,0,0,1,0
107,1,0,14,4
107,0,0,15,0
195,1,1,0,6
287,1,0,23,1
282,1,1,22,1
107,1,0,8,1
406,1,1,23,0
154,1,0,11,1
88,1,0,23,6
177,0,0,0,0
307,1,1,11,2
111,0,0,19,5
143,1,1,20,3
102,0,1,14,0
380,2,0,23,6
107,2,0,15,5
111,1,0,16,1
282,1,0,1,5
107,2,1,13,5
107,0,0,18,0
27,0,0,9,0
88,0,1,19,4
107,0,1,11,4
143,1,0,7,1
195,1,0,21,5
88,1,1,22,5
283,2,0,22,2
365,2,0,21,3
216,2,1,20,4
216,1,1,6,3
282,1,0,22,3
398,0,1,19,0
214,0,0,0,4
283,1,1,14,1
359,1,0,13,0
370,1,0,8,4
26,1,0,11,6
111,1,0,17,4
267,0,1,9,3
137,1,1,14,6
407,1,1,21,2
111,1,0,0,6
361,1,1,9,3
283,0,0,9,5
27,2,1,19,2
88,1,0,1,1
88,2,1,7,1
283,1,0,21,2
65,1,0,8,0
265,0,0,14,5
49,1,1,12,0
143,0,0,22,2
185,2,0,15,3
177,2,0,0,5
420,2,0,9,0
216,2,0,21,1
107,1,0,11,2
370,1,1,1,5
195,2,0,17,1
365,1,1,13,1
29,1,0,14,1
321,1,0,9,2
283,1,0,1,5
283,2,1,18,3
26,1,0,22,4
265,1,1,22,2
102,2,0,21,6
137,1,0,16,0
264,1,1,21,5
283,1,0,16,4
296,2,0,16,4
107,1,0,15,4
397,1,1,21,5
107,1,0,9,0
267,0,1,4,6
107,2,0,13,4
107,2,0,9,4
282,0,1,22,6
27,2,0,17,1
283,1,0,3,2
88,1,0,16,3
409,0,0,16,1
29,1,0,21,0
363,0,1,14,6
29,1,0,23,4
283,0,0,23,3
145,2,0,18,4
27,2,0,22,4
111,1,0,14,0
283,0,0,0,0
365,0,1,17,4
139,1,0,23,4
27,2,0,11,6
107,1,0,13,4
107,2,0,14,5
29,0,0,20,3
115,1,0,8,2
363,1,1,5,5
267,1,0,0,4
88,1,0,0,1
139,0,0,20,0
88,1,0,8,3
397,2,0,20,1
16,2,1,19,1
27,0,1,20,5
76,1,1,0,6
261,0,1,23,0
336,0,1,19,6
437,1,1,22,4
267,0,1,0,1
429,1,0,0,5
88,1,0,21,6
287,0,0,16,2
139,2,0,1,1
214,1,1,19,5
282,1,0,10,2
195,2,1,9,2
216,1,1,21,0
27,1,0,21,3
267,0,0,0,2
283,1,0,0,6
107,1,0,2,6
29,1,0,18,2
361,2,0,22,1
318,1,0,22,5
283,1,0,0,5
283,0,0,13,0
102,1,0,12,6
439,2,0,12,2
76,2,0,20,1
359,1,0,0,5
283,1,0,19,6
283,1,1,13,0
365,1,0,21,3
111,1,0,2,0
107,2,1,10,1
216,1,1,20,0
283,1,0,16,2
191,0,0,6,3
397,1,0,17,5
397,0,0,16,6
195,2,1,13,6
283,1,1,22,3
139,0,0,16,4
44,1,0,16,0
27,1,0,20,5
191,1,1,19,0
61,2,0,1,0
267,2,0,0,6
267,2,0,8,0
111,0,0,21,0
61,1,1,19,3
65,1,1,1,5
283,2,0,16,2
283,0,0,14,2
76,0,0,20,3
409,1,0,19,1
283,2,0,19,3
283,0,1,0,4
406,0,0,1,2
216,1,0,21,5
253,1,1,13,1
48,0,0,14,6
283,2,0,13,2
216,1,1,17,4
45,2,0,19,3
88,0,1,0,0
107,2,0,7,3
45,1,0,16,6
88,1,0,12,0
148,1,0,16,0
283,2,1,17,4
88,1,0,9,1
216,1,1,13,4
107,1,0,1,2
107,1,0,6,4
111,1,1,11,1
361,1,1,15,5
216,1,0,10,0
111,1,1,2,6
107,0,0,9,3
397,1,0,16,2
320,0,0,15,5
191,1,1,18,6
27,2,0,21,1
283,1,0,21,0
88,0,0,8,3
29,1,0,1,2
88,2,1,2,1
107,1,1,9,1
340,1,0,23,6
137,0,0,2,1
217,1,0,17,5
283,1,1,16,2
29,1,0,1,3
107,1,0,8,3
107,0,0,12,1
283,0,0,20,4
107,0,1,21,4
282,0,0,15,1
365,2,0,19,0
151,2,1,14,3
107,2,1,14,4
283,1,1,16,4
312,0,0,13,4
143,1,0,8,6
88,2,1,16,5
20,0,0,18,3
345,1,0,23,1
107,0,0,9,3
107,2,1,19,5
283,1,0,21,6
195,2,0,22,5
397,1,1,23,2
29,0,0,1,6
370,0,1,0,6
420,2,0,9,5
283,0,1,17,1
283,1,0,0,4
283,1,0,21,0
45,1,0,14,0
397,1,0,21,5
397,0,0,17,5
283,1,0,15,4
27,0,1,21,1
283,1,1,20,0
137,0,1,22,2
29,0,1,21,0
267,1,1,0,1
88,1,0,0,3
195,0,0,21,5
365,1,0,1,1
27,1,0,13,1
195,2,1,8,1
216,2,1,15,1
406,1,0,13,0
396,1,1,11,1
143,1,0,11,5
191,0,1,17,1
282,2,1,23,6
283,1,1,16,0
169,0,0,1,3
191,1,0,0,0
88,0,1,16,4
29,1,0,0,4
49,1,0,23,2
359,2,0,17,1
283,1,0,14,0
276,0,1,16,0
27,0,1,15,5
29,1,0,7,1
267,1,1,0,1
307,1,0,17,4
267,1,0,12,4
107,0,1,15,1
107,2,0,21,4
282,2,0,23,0
139,1,0,2,5
336,2,1,12,1
276,2,0,23,3
195,1,1,20,4
407,1,0,18,0
45,2,1,8,1
216,1,0,8,1
107,1,0,16,1
92,0,0,23,6
107,1,0,7,3
283,1,1,12,2
331,2,1,9,3
283,0,0,22,0
359,1,0,14,6
139,2,0,19,3
107,1,1,20,4
143,1,0,19,1
88,1,0,18,1
102,2,0,17,3
336,0,1,11,6
107,1,0,16,4
420,1,0,21,1
111,1,1,19,0
336,1,1,13,2
283,1,0,13,0
29,2,1,14,4
364,0,0,1,4
107,2,1,13,0
214,0,0,23,6
107,2,0,22,1
283,1,0,0,3
45,2,0,20,5
111,1,0,3,1
139,0,0,0,3
216,2,1,17,0
107,0,1,8,1
107,0,1,9,1
137,1,0,12,1
191,2,1,13,3
345,1,1,1,2
88,1,0,0,3
283,1,0,9,1
361,1,1,4,0
88,1,1,9,0
191,2,0,12,4
429,1,1,4,4
61,0,1,19,1
267,0,0,19,6
273,0,1,3,6
285,0,1,0,4
45,1,0,21,2
177,1,0,13,3
397,1,1,21,1
283,2,0,18,3
283,1,0,22,4
145,1,0,16,4
139,1,0,12,3
107,2,0,10,4
191,2,0,9,1
65,1,0,6,5
191,0,0,12,1
276,1,0,1,2
267,1,1,4,4
406,2,0,8,1
107,1,0,6,3
337,0,0,13,2
283,1,0,21,3
243,1,0,10,3
282,0,1,0,1
406,0,0,13,3
29,0,0,0,1
283,0,1,13,6
216,1,0,0,0
392,0,0,17,3
137,2,0,22,0
283,1,1,12,5
137,1,0,0,5
276,2,0,22,0
290,1,0,20,3
267,1,0,19,1
27,2,0,15,4
253,0,0,16,1
365,0,1,12,3
267,1,1,12,5
283,0,1,18,0
191,2,1,21,1
139,2,0,19,0
283,1,1,13,3
282,2,0,7,1
111,1,0,1,2
102,1,0,13,4
337,2,0,18,1
49,2,0,2,4
107,1,0,12,5
267,1,1,13,0
282,1,0,0,6
283,1,0,23,4
361,2,0,22,0
143,0,0,15,4
359,2,0,7,5
27,0,0,13,6
265,1,0,19,5
88,1,1,9,3
216,2,1,4,5
283,1,0,1,0
283,1,0,21,5
283,0,1,8,1
200,0,0,13,5
336,1,0,1,0
320,1,0,23,5
283,1,0,20,1
107,1,0,11,3
27,0,0,14,1
282,0,0,23,1
195,2,0,0,2
126,1,1,14,3
126,1,1,14,3
107,2,0,16,2
27,0,1,19,1
88,1,0,0,0
283,1,0,1,3
111,1,1,14,1
145,1,0,5,1
267,0,0,10,5
57,1,1,17,1
283,1,0,18,0
29,0,1,12,0
107,1,0,7,1
283,0,0,14,5
336,2,0,17,3
336,2,0,19,3
111,0,0,1,6
107,2,0,14,0
195,1,1,4,1
336,1,1,19,1
253,1,1,7,1
283,1,0,0,4
27,1,1,17,5
416,1,0,21,0
22,1,1,12,2
45,1,0,18,3
107,1,0,7,3
397,1,1,21,0
27,2,1,18,5
253,1,1,8,1
282,0,0,6,3
283,1,1,18,3
282,2,0,12,5
137,0,1,10,3
107,0,1,12,6
282,0,0,1,4
107,0,1,13,0
282,2,0,21,1
88,0,1,23,3
111,1,1,1,0
88,2,0,21,0
45,2,0,17,4
283,1,0,19,6
139,0,0,3,4
88,2,1,18,3
107,1,1,9,1
267,2,0,23,3
115,1,1,0,6
137,1,1,0,6
107,1,0,9,1
283,1,1,17,1
283,2,0,13,0
107,2,0,9,6
195,1,0,2,1
107,1,1,13,1
283,0,0,21,4
282,1,1,10,3
27,1,0,15,3
406,1,0,23,0
336,1,0,10,0
107,1,0,8,4
267,1,0,6,3
283,1,0,21,1
145,1,1,15,6
365,1,0,11,3
102,2,0,23,1
45,0,0,23,3
191,2,0,21,4
107,0,0,19,2
195,0,1,16,3
283,1,0,19,3
216,2,0,23,6
283,1,1,12,1
112,1,0,10,5
111,0,1,1,5
49,0,0,18,1
253,0,1,13,5
336,2,0,9,2
177,0,1,20,3
29,0,0,6,5
27,1,1,19,1
65,0,0,15,5
88,1,1,3,3
177,1,0,9,3
290,0,1,22,0
27,1,1,18,4
65,0,0,19,6
283,1,1,8,3
111,2,0,2,2
151,0,1,20,1
195,1,0,11,0
44,1,1,17,4
163,2,1,11,5
429,1,0,10,4
282,1,1,14,2
429,1,0,13,2
68,0,0,4,3
107,1,0,10,5
283,1,1,1,4
334,1,0,8,4
107,2,0,12,4
107,1,1,20,0
336,2,1,14,6
177,2,0,17,4
283,2,0,20,5
195,1,0,1,6
115,2,0,13,0
88,0,0,5,6
29,1,1,19,0
267,1,1,6,3
397,0,1,20,1
195,1,1,0,2
214,1,1,0,6
54,1,1,12,6
107,2,0,20,6
29,1,0,14,3
283,0,0,20,6
267,1,1,17,6
283,0,0,7,2
336,1,1,12,6
107,1,1,13,0
267,1,0,22,5
107,1,1,6,6
290,1,0,11,3
27,2,0,21,6
137,1,1,20,1
397,1,1,1,2
214,0,1,22,6
61,1,1,17,0
149,1,0,23,0
303,2,1,13,1
27,2,0,9,1
126,0,0,0,5
283,1,1,22,3
365,0,1,11,2
216,1,0,7,1
283,2,1,23,0
48,1,0,0,5
88,2,0,11,6
102,1,0,13,1
145,1,0,10,4
267,1,1,11,4
107,1,0,17,1
267,1,0,23,1
49,2,1,20,1
283,2,0,23,3
436,0,0,21,6
88,2,0,22,6
27,1,1,19,5
340,0,0,0,5
107,2,0,22,0
191,2,0,9,0
126,1,1,18,3
283,1,0,1,0
336,2,1,17,2
88,1,1,8,4
88,0,1,7,1
195,1,0,18,1
283,2,0,22,4
195,0,0,19,0
139,1,0,22,3
177,0,0,9,0
267,2,1,18,5
88,2,1,1,5
137,2,0,22,0
283,2,0,4,3
423,0,0,20,2
177,2,0,12,5
107,1,0,9,4
102,1,0,0,4
340,0,0,0,6
154,1,1,1,1
27,1,0,5,4
282,2,0,18,4
88,1,0,1,1
107,1,0,19,0
283,1,0,23,3
267,0,0,22,5
107,0,0,7,1
29,2,1,0,5
153,0,0,1,6
283,1,0,17,1
365,1,0,23,5
283,0,0,21,2
107,1,0,15,0
195,1,0,0,2
283,0,1,22,0
322,2,0,1,5
406,1,0,0,5
29,1,0,21,0
370,2,0,1,5
27,0,1,2,1
191,2,0,19,4
29,1,0,9,3
107,0,1,16,4
267,1,0,13,4
191,1,0,22,4
336,1,0,12,1
267,1,1,15,4
195,2,0,15,1
111,1,0,23,1
88,0,1,22,4
88,2,0,0,3
88,1,1,0,1
139,0,0,21,5
361,1,0,17,1
102,2,1,0,5
216,1,1,20,0
186,1,1,0,5
341,0,0,8,3
283,1,0,17,6
282,2,0,16,3
183,2,0,22,6
283,1,1,14,6
88,2,1,7,2
107,1,0,12,3
283,0,1,18,3
115,2,0,13,3
307,1,1,14,2
49,1,0,9,1
27,1,1,19,1
191,0,0,18,1
195,1,1,11,2
88,1,0,15,4
216,0,1,17,1
107,0,1,17,3
107,2,0,15,5
283,1,0,14,1
27,0,1,18,0
145,0,0,19,6
107,1,0,14,0
283,0,1,17,6
88,2,0,10,4
102,1,0,21,6
107,1,0,11,1
253,1,1,16,3
267,1,0,2,4
107,0,0,16,3
27,1,0,0,5
88,1,0,11,2
107,1,1,19,5
27,1,1,20,1
27,2,0,12,6
336,0,0,13,0
261,1,1,16,5
282,0,0,1,5
29,0,1,16,5
365,2,0,8,1
177,2,0,23,5
283,0,0,20,4
283,1,0,11,2
29,0,0,8,1
107,2,1,17,3
186,1,1,15,5
283,1,0,22,0
397,1,0,2,2
107,1,0,18,2
107,0,0,14,0
283,1,1,12,3
267,1,1,18,4
143,2,0,12,0
336,0,1,10,0
143,1,0,10,2
282,2,1,9,1
49,1,1,8,1
143,1,1,20,2
27,1,1,23,2
283,1,0,23,0
216,1,0,7,0
177,0,0,18,3
267,1,0,20,0
283,1,1,19,3
401,2,0,18,5
365,1,0,1,2
353,1,0,21,0
107,2,0,9,3
397,1,1,17,6
107,0,1,7,3
283,1,0,20,0
283,0,1,20,5
283,1,0,18,1
352,0,0,21,0
169,1,0,1,1
49,1,1,2,2
88,1,0,10,2
195,1,0,18,5
107,2,0,12,1
407,0,0,22,4
88,0,1,14,0
29,1,1,1,3
283,2,0,15,4
253,1,1,13,1
282,2,0,13,4
29,0,0,16,6
282,1,1,11,4
392,2,0,19,4
107,1,0,12,4
267,2,1,23,3
283,0,0,13,5
365,2,0,11,5
29,1,0,12,0
126,1,0,15,1
276,0,1,15,5
61,1,0,17,1
27,1,0,16,5
184,1,1,19,4
185,2,1,18,3
195,0,0,11,6
107,1,0,8,4
283,1,1,15,1
216,1,0,21,2
107,1,1,18,2
283,0,1,15,4
177,2,0,1,3
273,2,0,20,3
107,1,0,7,3
283,2,0,20,1
29,0,1,0,0
216,1,1,20,5
267,0,1,14,2
107,2,0,12,4
292,2,0,9,2
282,1,1,0,2
253,1,0,12,6
191,1,0,17,0
107,0,1,0,2
397,2,0,0,6
191,2,0,10,4
195,1,0,1,0
88,1,1,5,5
216,1,0,16,5
340,2,0,10,1
27,2,0,21,2
111,2,0,1,2
195,1,0,21,3
195,1,0,15,3
88,1,0,12,0
309,1,1,22,5
214,1,0,12,6
195,0,1,0,5
283,1,0,21,2
148,0,0,21,3
27,1,1,19,1
276,0,0,7,3
177,1,0,0,4
111,1,0,5,1
107,1,0,20,3
88,0,0,9,5
111,1,0,11,1
88,1,1,20,2
287,2,0,1,0
107,1,1,17,6
177,0,1,19,1
137,2,0,0,0
283,1,1,17,3
88,1,0,0,0
107,2,1,11,5
336,0,0,14,4
287,0,0,10,4
107,1,0,0,0
243,1,0,1,4
139,0,0,17,3
214,1,1,0,5
27,1,0,17,3
139,1,0,23,6
88,2,1,4,0
305,0,1,20,5
137,2,0,20,1
216,0,1,18,6
27,1,0,19,4
282,2,0,18,5
107,1,0,10,6
137,1,1,7,1
195,1,0,20,3
107,0,1,18,0
283,2,0,18,6
216,0,1,13,1
126,1,1,17,0
107,0,1,2,3
107,1,0,12,0
283,0,1,18,1
139,1,0,17,6
29,1,1,22,3
107,1,0,8,1
126,1,1,18,0
283,2,1,23,0
123,2,0,10,3
107,1,0,22,0
267,2,1,11,0
267,1,0,0,0
406,1,0,12,5
305,1,0,17,4
116,1,0,0,4
102,1,1,20,5
336,1,1,9,3
365,0,0,11,4
336,1,0,16,4
216,0,0,10,2
45,1,0,23,3
177,1,0,7,3
372,1,0,22,3
107,0,0,7,1
268,1,0,21,1
88,0,0,23,4
365,0,0,22,6
27,1,0,17,3
107,2,0,16,1
137,0,0,1,2
406,1,0,0,6
271,0,0,22,0
153,1,0,5,2
107,2,1,10,2
137,2,0,20,3
305,1,0,21,3
27,1,1,3,1
102,0,0,12,2
359,1,0,18,6
365,0,0,23,1
27,2,0,23,2
191,1,0,6,5
267,1,1,21,2
191,0,0,21,5
361,2,0,19,5
27,1,1,9,4
283,1,0,23,2
336,2,0,0,0
365,0,0,0,3
195,1,0,9,4
195,2,1,15,5
107,1,0,10,1
283,1,0,23,6
29,0,0,10,3
365,0,0,19,3
361,1,0,2,6
283,1,0,9,4
283,1,0,8,6
216,1,0,18,1
107,1,1,12,4
139,2,1,1,1
26,1,1,3,3
283,0,0,6,3
107,1,0,18,3
195,1,1,20,5
336,1,0,21,1
195,1,1,19,3
367,2,0,20,5
290,0,1,9,2
283,2,0,3,4
185,0,1,16,1
253,0,1,18,4
397,1,0,16,6
29,1,1,22,2
107,1,0,1,2
195,2,0,22,4
195,0,0,18,4
107,1,1,11,1
437,0,1,2,6
107,0,1,22,2
137,1,1,13,1
309,2,0,11,0
267,1,0,15,6
107,0,0,3,0
267,0,1,15,1
39,1,0,0,6
365,1,0,15,6
283,1,0,15,1
195,2,1,18,1
107,2,0,18,1
137,0,1,0,6
267,2,0,21,5
392,0,1,20,0
214,2,0,8,6
107,1,0,15,3
107,1,1,17,5
365,1,0,14,1
48,1,0,20,0
137,1,1,15,4
365,2,0,19,6
88,0,0,22,1
253,1,0,4,1
195,1,0,11,2
365,2,1,20,3
246,2,0,19,6
406,1,0,23,4
177,1,0,0,3
137,1,0,21,4
177,0,0,23,0
107,2,0,15,3
283,1,0,21,4
143,2,0,13,0
283,1,1,18,2
359,1,0,18,6
137,1,0,21,6
341,2,1,0,1
27,1,1,16,6
214,0,1,0,6
177,0,0,22,5
107,1,1,1,5
195,1,0,6,3
195,0,1,10,2
282,1,1,11,4
137,0,1,19,0
267,0,1,18,1
409,0,0,21,1
115,1,0,8,1
459,0,1,13,6
195,1,0,6,3
365,1,0,16,5
283,0,1,16,3
397,0,1,17,2
48,1,0,1,5
283,1,0,13,1
139,1,1,1,4
88,2,0,21,6
283,2,1,12,3
107,2,0,23,2
107,2,0,16,5
282,1,0,11,1
88,0,0,22,6
336,1,1,17,4
88,1,1,15,2
143,1,0,21,1
195,0,0,18,4
143,1,0,22,6
107,0,0,14,0
283,1,0,0,4
283,1,0,22,0
283,1,0,23,4
283,1,1,14,6
364,1,0,20,3
389,2,1,0,1
49,0,1,23,5
392,0,1,18,4
289,1,0,1,6
283,1,0,2,3
102,1,0,21,5
267,1,0,23,1
336,0,0,15,1
451,1,1,7,1
139,2,0,0,0
45,2,0,17,1
107,1,1,12,3
365,1,1,0,3
283,0,0,10,0
107,0,0,19,1
253,0,0,16,5
280,1,1,0,5
216,1,1,21,2
195,2,0,14,0
154,0,0,2,6
107,1,0,10,4
64,0,1,23,6
107,2,0,14,2
389,1,1,22,0
407,2,1,1,3
191,1,1,18,1
397,1,1,17,4
283,1,0,14,6
107,1,0,22,3
195,0,1,8,6
292,0,0,8,4
107,0,0,11,6
88,2,1,21,0
88,1,0,1,6
370,1,0,18,4
359,2,1,8,2
107,0,0,21,2
111,1,1,21,4
336,1,1,12,3
107,2,0,14,3
137,1,0,10,6
267,1,0,20,1
336,1,0,20,5
27,0,1,19,4
283,1,1,22,4
107,1,0,23,0
71,2,0,19,1
143,2,0,20,5
88,0,0,15,3
283,1,0,1,5
107,0,1,13,5
88,1,0,20,1
271,2,0,21,6
29,0,0,9,6
243,1,1,9,4
365,0,1,18,2
276,1,1,11,4
137,1,0,17,1
195,1,0,10,1
216,2,1,0,6
336,2,1,18,6
27,1,1,11,4
111,1,0,20,0
191,0,0,23,2
365,2,0,3,4
88,1,0,0,4
340,1,1,17,6
283,0,1,19,1
107,2,0,2,2
111,1,0,1,2
283,0,1,12,3
429,0,0,0,2
27,1,0,16,6
267,1,1,1,2
283,0,0,19,0
451,2,1,12,1
406,1,1,13,2
107,1,1,21,5
365,0,0,23,3
457,0,0,19,2
154,1,0,13,1
111,1,1,23,1
137,1,0,13,5
183,1,0,20,6
230,2,1,7,1
107,2,0,9,0
451,1,0,5,5
337,0,0,23,1
27,2,0,22,3
283,1,0,16,4
45,0,1,5,0
265,1,1,15,5
365,1,0,2,1
49,1,0,17,6
267,1,0,1,2
27,1,1,19,0
191,1,1,7,1
365,0,1,22,5
118,1,0,0,4
169,1,0,0,0
107,1,0,16,3
283,1,0,18,6
27,0,0,9,6
216,1,1,18,4
216,1,1,5,3
88,1,1,1,0
336,1,0,22,6
283,0,1,11,3
336,2,0,23,0
137,1,1,9,5
76,1,0,9,6
283,1,0,18,1
309,2,0,8,3
459,0,0,0,2
107,1,0,23,5
137,1,1,12,3
283,1,0,23,6
283,1,0,0,1
107,0,1,6,3
88,1,1,16,4
145,2,0,8,5
267,1,1,20,6
107,1,0,9,6
283,0,0,17,0
283,1,1,18,2
191,2,0,21,2
139,1,0,19,1
265,1,1,17,6
195,1,1,13,2
107,2,1,8,3
88,0,1,14,4
267,1,0,0,1
107,2,0,22,2
283,1,0,23,2
107,2,0,19,0
145,1,0,16,0
107,1,1,18,2
279,0,0,16,6
261,1,1,0,2
406,1,1,23,2
107,1,1,11,0
88,0,0,0,2
191,2,0,12,2
107,0,0,1,3
216,0,1,0,5
283,1,1,15,6
88,2,0,22,3
191,2,0,22,5
107,2,0,11,1
283,1,1,16,4
88,0,0,22,0
217,1,0,20,2
283,1,0,18,1
427,2,0,16,3
407,2,0,21,6
429,2,0,23,5
143,1,0,11,3
282,1,0,21,0
283,1,0,23,0
143,1,0,21,5
107,0,1,16,6
97,2,1,19,2
107,2,1,15,3
283,1,0,20,6
387,0,1,8,2
27,1,0,18,4
283,1,0,22,6
145,2,0,2,2
336,0,1,10,0
195,2,0,7,1
49,1,0,18,5
283,1,0,23,2
195,1,0,2,3
88,1,1,8,2
283,1,0,11,5
27,1,0,19,1
195,1,1,17,4
307,1,1,12,5
139,2,0,23,5
29,0,1,14,6
246,0,0,16,5
20,1,0,19,3
102,1,0,12,6
45,1,1,19,5
340,2,1,13,2
216,2,0,22,5
177,0,0,22,5
283,1,0,12,5
283,1,1,0,0
27,0,1,19,3
397,1,1,23,5
107,0,0,17,1
283,1,1,14,3
267,0,0,2,4
365,1,0,4,2
191,0,0,22,0
365,0,1,21,6
361,1,1,14,2
169,2,0,11,3
216,2,1,14,6
361,1,0,0,3
61,2,0,19,1
365,2,0,0,0
27,1,1,6,4
139,1,0,21,0
107,2,0,14,5
195,1,1,12,4
191,2,0,19,3
216,1,0,16,4
283,1,1,23,6
107,1,0,8,1
267,1,0,16,6
264,0,1,17,0
361,1,1,22,4
195,0,0,11,6
267,0,1,15,3
64,1,0,10,2
107,0,0,15,4
307,0,0,16,4
107,1,1,9,0
27,2,0,17,3
139,2,1,0,2
379,1,0,16,2
61,1,0,23,1
102,1,1,16,1
365,2,0,10,3
49,1,1,23,5
397,1,1,16,1
282,1,1,18,4
107,1,1,14,3
265,1,0,8,6
366,2,1,0,5
50,1,0,23,4
365,1,0,15,3
107,1,1,12,5
283,1,0,16,3
107,2,0,9,5
195,2,1,18,4
282,0,1,17,6
216,1,0,1,3
88,2,1,0,4
312,1,1,2,3
48,2,0,17,5
143,1,0,14,0
107,2,0,10,3
397,1,1,19,1
282,2,0,19,5
143,2,0,18,6
216,1,1,14,4
191,1,1,15,2
27,0,0,14,4
359,2,1,17,5
283,0,0,23,2
61,0,0,22,3
64,2,0,18,2
283,1,0,21,6
107,2,0,10,5
88,0,0,0,1
216,1,1,15,2
267,0,1,12,0
107,1,1,16,4
88,0,1,19,2
283,1,0,18,4
283,1,0,17,6
29,1,0,0,5
27,0,0,17,1
107,2,1,7,2
282,0,0,17,4
283,1,1,22,2
267,1,0,1,2
268,2,0,23,4
107,2,0,21,6
305,1,1,21,1
195,2,1,0,1
61,0,1,18,0
143,1,0,8,0
267,1,1,14,4
283,1,1,7,1
191,0,1,7,5
88,1,0,22,6
283,1,0,15,6
216,1,0,0,2
107,2,0,2,2
267,1,1,23,2
107,1,0,23,2
